step,loss,tag,run
813,1.7796787023544312,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
813,1.7503937482833862,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
814,2.646306037902832,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
814,2.640023946762085,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
814,2.6457881927490234,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
814,1.8087339401245117,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
814,1.8417919874191284,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
814,1.7819148302078247,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
814,1.7559925317764282,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
815,2.6466453075408936,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
815,2.6393144130706787,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
815,2.647623062133789,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
815,1.815608024597168,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
815,1.836916208267212,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
815,1.7825592756271362,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
815,1.7610152959823608,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
816,2.647125482559204,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
816,2.638666868209839,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
816,2.648291826248169,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
816,1.8111000061035156,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
816,1.836495041847229,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
816,1.7898445129394531,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
816,1.7632691860198975,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
817,2.647376537322998,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
817,2.639606475830078,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
817,2.648324966430664,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
817,1.8269814252853394,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
817,1.837557077407837,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
817,1.776110291481018,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
817,1.7651715278625488,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
818,2.646820545196533,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
818,2.640040636062622,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
818,2.650862693786621,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
818,1.825851321220398,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
818,1.8448164463043213,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
818,1.7817952632904053,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
818,1.7576124668121338,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
819,2.6470577716827393,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
819,2.639873743057251,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
819,2.6498560905456543,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
819,1.8263403177261353,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
819,1.8468793630599976,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
819,1.7931578159332275,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
819,1.7644888162612915,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
820,2.6468584537506104,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
820,2.6399548053741455,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
820,2.6497714519500732,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
820,1.8279900550842285,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
820,1.8531683683395386,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
820,1.794028639793396,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
820,1.7662802934646606,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
821,2.647420883178711,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
821,2.6382596492767334,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
821,2.6491830348968506,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
821,1.8327829837799072,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
821,1.8517318964004517,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
821,1.7940400838851929,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
821,1.7648117542266846,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
822,2.647139310836792,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
822,2.638211488723755,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
822,2.647691249847412,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
822,1.8355278968811035,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
822,1.849738597869873,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
822,1.7910419702529907,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
822,1.7674676179885864,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
823,2.6470820903778076,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
823,2.6378800868988037,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
823,2.646435260772705,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
823,1.838965892791748,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
823,1.8531885147094727,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
823,1.797641396522522,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
823,1.7744377851486206,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
824,2.6462836265563965,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
824,2.6373720169067383,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
824,2.6467151641845703,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
824,1.8413175344467163,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
824,1.863918423652649,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
824,1.8008977174758911,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
824,1.7710024118423462,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
825,2.645681858062744,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
825,2.6378567218780518,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
825,2.6461243629455566,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
825,1.839653491973877,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
825,1.8629231452941895,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
825,1.8058018684387207,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
825,1.7749929428100586,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
826,2.645718574523926,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
826,2.636720895767212,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
826,2.648050546646118,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
826,1.849161982536316,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
826,1.861193060874939,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
826,1.8053622245788574,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
826,1.7716375589370728,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
827,2.6458239555358887,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
827,2.637284278869629,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
827,2.6485612392425537,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
827,1.8533666133880615,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
827,1.8537780046463013,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
827,1.807141900062561,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
827,1.7693891525268555,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
828,2.646535873413086,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
828,2.6376101970672607,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
828,2.6480605602264404,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
828,1.856748104095459,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
828,1.8549611568450928,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
828,1.8150269985198975,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
828,1.7633792161941528,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
829,2.6450798511505127,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
829,2.6377885341644287,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
829,2.6479547023773193,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
829,1.8520822525024414,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
829,1.857531189918518,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
829,1.8216743469238281,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
829,1.7549022436141968,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
830,2.6446499824523926,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
830,2.6389033794403076,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
830,2.6479361057281494,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
830,1.8523674011230469,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
830,1.8529266119003296,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
830,1.8224167823791504,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
830,1.758651852607727,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
831,2.6445255279541016,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
831,2.6379475593566895,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
831,2.647128105163574,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
831,1.84565269947052,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
831,1.8458980321884155,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
831,1.8280404806137085,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
831,1.7601906061172485,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
832,2.6448540687561035,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
832,2.638493537902832,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
832,2.64725661277771,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
832,1.8403629064559937,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
832,1.8416118621826172,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
832,1.825583815574646,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
832,1.751468539237976,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
833,2.6449475288391113,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
833,2.6382946968078613,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
833,2.6477737426757812,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
833,1.8454382419586182,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
833,1.8348618745803833,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
833,1.8286954164505005,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
833,1.7590144872665405,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
834,2.646760940551758,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
834,2.638624668121338,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
834,2.647597551345825,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
834,1.8477057218551636,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
834,1.8414063453674316,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
834,1.830758810043335,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
834,1.7562916278839111,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
835,2.6476633548736572,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
835,2.639451503753662,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
835,2.649291515350342,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
835,1.846190333366394,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
835,1.8385803699493408,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
835,1.8301883935928345,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
835,1.7520970106124878,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
836,2.6474127769470215,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
836,2.638134479522705,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
836,2.648479700088501,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
836,1.8458112478256226,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
836,1.844338059425354,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
836,1.8274686336517334,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
836,1.7489432096481323,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
837,2.6477715969085693,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
837,2.6391799449920654,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
837,2.6486802101135254,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
837,1.8436416387557983,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
837,1.8494457006454468,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
837,1.8226219415664673,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
837,1.755298137664795,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
838,2.6483347415924072,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
838,2.639308452606201,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
838,2.6487464904785156,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
838,1.850445032119751,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
838,1.8501735925674438,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
838,1.8272649049758911,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
838,1.7549697160720825,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
839,2.6497178077697754,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
839,2.6389102935791016,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
839,2.6480870246887207,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
839,1.8575495481491089,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
839,1.8500306606292725,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
839,1.8259320259094238,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
839,1.7506428956985474,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
840,2.6496236324310303,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
840,2.6391420364379883,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
840,2.6478426456451416,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
840,1.8621792793273926,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
840,1.8488579988479614,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
840,1.8208988904953003,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
840,1.7520149946212769,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
841,2.650902032852173,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
841,2.641451358795166,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
841,2.648097038269043,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
841,1.8748115301132202,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
841,1.8466185331344604,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
841,1.8222153186798096,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
841,1.7556895017623901,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
842,2.6498799324035645,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
842,2.640483856201172,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
842,2.6472129821777344,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
842,1.8784210681915283,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
842,1.8499414920806885,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
842,1.8184840679168701,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
842,1.7585126161575317,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
843,2.64890193939209,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
843,2.6397929191589355,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
843,2.647226095199585,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
843,1.8765828609466553,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
843,1.8421818017959595,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
843,1.8261950016021729,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
843,1.7554166316986084,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
844,2.64864182472229,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
844,2.6389408111572266,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
844,2.6481635570526123,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
844,1.8763030767440796,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
844,1.8403005599975586,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
844,1.82396399974823,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
844,1.7492575645446777,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
845,2.6489768028259277,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
845,2.639805555343628,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
845,2.6469504833221436,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
845,1.877150535583496,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
845,1.840063214302063,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
845,1.8192747831344604,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
845,1.7532414197921753,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
846,2.6500203609466553,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
846,2.6408064365386963,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
846,2.6448020935058594,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
846,1.876734733581543,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
846,1.837776780128479,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
846,1.8230401277542114,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
846,1.7610923051834106,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
847,2.649813413619995,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
847,2.6414592266082764,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
847,2.6469857692718506,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
847,1.8637609481811523,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
847,1.838365077972412,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
847,1.8234882354736328,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
847,1.7610176801681519,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
848,2.650047540664673,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
848,2.6421878337860107,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
848,2.646491527557373,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
848,1.8687807321548462,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
848,1.8348913192749023,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
848,1.8364112377166748,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
848,1.7537637948989868,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
849,2.64937424659729,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
849,2.6426682472229004,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
849,2.6477200984954834,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
849,1.8707432746887207,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
849,1.8440148830413818,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
849,1.8339096307754517,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
849,1.7508214712142944,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
850,2.648674964904785,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
850,2.6420881748199463,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
850,2.647136688232422,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
850,1.8647125959396362,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
850,1.8416868448257446,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
850,1.8274567127227783,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
850,1.74957275390625,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
851,2.648862600326538,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
851,2.6419458389282227,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
851,2.648343324661255,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
851,1.865634799003601,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
851,1.8462051153182983,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
851,1.8315330743789673,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
851,1.744917631149292,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
852,2.647024154663086,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
852,2.6406912803649902,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
852,2.6482176780700684,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
852,1.8611080646514893,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
852,1.8469253778457642,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
852,1.8180482387542725,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
852,1.741705298423767,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
853,2.647240161895752,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
853,2.639456033706665,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
853,2.6489877700805664,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
853,1.8544509410858154,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
853,1.845980167388916,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
853,1.816759467124939,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
853,1.738515019416809,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
854,2.647123336791992,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
854,2.6395411491394043,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
854,2.648632049560547,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
854,1.8485939502716064,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
854,1.8465296030044556,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
854,1.8136730194091797,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
854,1.7351480722427368,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
855,2.647251605987549,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
855,2.639758348464966,Loss/Trailing,events.out.tfevents.1753390655.ed0779e880a2.1826.0
855,2.6479358673095703,Loss/Trailing,events.out.tfevents.1753439038.632bc7009bee.7929.0
855,1.8459055423736572,Loss/Trailing,events.out.tfevents.1753472434.65f1a4efc397.2247.1
855,1.8424865007400513,Loss/Trailing,events.out.tfevents.1753520782.a95126dcb42f.3012.1
855,1.8135383129119873,Loss/Trailing,events.out.tfevents.1753537531.13604414a22d.1972.0
855,1.741257905960083,Loss/Trailing,events.out.tfevents.1753618944.ba339405f599.4380.0
856,2.648071765899658,Loss/Trailing,events.out.tfevents.1753357516.0031aa403a5c.5658.3
